Constituent ID,History Total Years As Member,History Total Active Memberships
"20151873","1","0"
"20151875","1","0"
"20151876","1","0"
"20151878","1","0"
"20151879","1","0"
"20151880","1","0"
"20151881","1","0"
"20151882","2","0"
"20151885","1","0"
"20151886","1","0"
"20151887","1","0"
"20151888","1","0"
"20151890","1","0"
"20151891","1","0"
"20151894","1","0"
"20151895","1","0"
"20151897","1","0"
"20151899","1","0"
"20151904","1","0"
"20151905","1","0"
"20151906","1","0"
"20151907","1","0"
"20151908","1","0"
"20151909","1","0"
"20151910","1","0"
"20151911","1","0"
"20151912","1","0"
"20151913","1","0"
"20151914","1","0"
"20151915","1","0"
"20151916","2","0"
"20151917","1","0"
"20151918","3","0"
"20151919","5","1"
"20151920","1","0"
"20151921","1","0"
"20151922","1","0"
"20151923","2","0"
"20151924","1","0"
"20151925","1","0"
"20151926","1","0"
"20151927","4","0"
"20151928","1","0"
"20151929","1","0"
"20151930","3","0"
"20151931","3","0"
"20151932","1","0"
"20151933","1","0"
"20151934","1","0"
"20151935","1","0"
"20151936","1","0"
"20151937","1","0"
"20151938","1","0"
"20151939","1","0"
"20151940","1","0"
"20151941","1","0"
"20151942","4","0"
"20151943","1","0"
"20151944","1","0"
"20151946","1","0"
"20151947","1","0"
"20151948","1","0"
"20151949","1","0"
"20151950","1","0"
"20151951","1","0"
"20151952","1","0"
"20151953","1","0"
"20151954","5","1"
"20151956","3","0"
"20151963","1","0"
"20151964","2","0"
"20151965","5","1"
"20151966","4","0"
"20151967","3","0"
"20151968","1","0"
"20151969","1","0"
"20151970","1","0"
"20151971","1","0"
"20151972","1","0"
"20151980","1","0"
"20151981","1","0"
"20151982","1","0"
"20151983","1","0"
"20151984","1","0"
"20151985","1","0"
"20151986","3","0"
"20151987","1","0"
"20151988","4","0"
"20151989","1","0"
"20151990","1","0"
"20151991","1","0"
"20151992","1","0"
"20151993","1","0"
"20151994","1","0"
"20151995","1","0"
"20151996","1","0"
"20151997","1","0"
"20151998","1","0"
"20151999","1","0"
"20152000","1","0"
"20152001","1","0"
"20152002","1","0"
"20152003","1","0"
"20152004","1","0"
"20152005","1","0"
"20152006","2","0"
"20152007","1","0"
"20152008","1","0"
"20152009","1","0"
"20152010","1","0"
"20152011","1","0"
"20152019","1","0"
"20152020","1","0"
"20152021","3","0"
"20152022","1","0"
"20152023","1","0"
"20152025","1","0"
"20152028","1","0"
"20152029","1","0"
"20141913","1","0"
"20141914","1","0"
"20141915","1","0"
"20141918","1","0"
"20141919","2","0"
"20152033","2","0"
"20152034","1","0"
"20152035","1","0"
"20152036","1","0"
"20152037","1","0"
"20152038","1","0"
"20152039","1","0"
"20152041","5","1"
"20152042","1","0"
"20152043","2","0"
"20152044","1","0"
"20152045","1","0"
"20152046","1","0"
"20152047","2","0"
"20152048","1","0"
"20152049","1","0"
"20152054","1","0"
"20152055","1","0"
"20152056","1","0"
"20152057","1","0"
"20152058","3","0"
"20152064","1","0"
"20152065","1","0"
"20152066","1","0"
"20152067","1","0"
"20152068","1","0"
"20152069","1","0"
"20152070","1","0"
"20152071","1","0"
"20152072","1","0"
"20152073","1","0"
"20152074","1","0"
"20152075","1","0"
"20152076","5","1"
"20152077","1","0"
"20152078","1","0"
"20152085","3","0"
"20152086","1","0"
"20152087","1","0"
"20152088","1","0"
"20152089","1","0"
"20152090","1","0"
"20152091","1","0"
"20152092","1","0"
"20152093","1","0"
"20152094","1","0"
"20152095","1","0"
"20152096","1","0"
"20152097","1","0"
"20152098","1","0"
"20152099","1","0"
"20152114","3","0"
"20152115","1","0"
"20152117","2","0"
"20152118","1","0"
"20152119","1","0"
"20152120","1","0"
"20152121","1","0"
"20152122","1","0"
"20152123","5","1"
"20152124","1","0"
"20152125","1","0"
"20152126","1","0"
"20152127","1","0"
"20152128","1","0"
"20152135","1","0"
"20152135","9","0"
"20152136","1","0"
"20152156","5","1"
"20152157","1","0"
"20152158","1","0"
"20152159","1","0"
"20152167","1","0"
"20152168","2","0"
"20152169","5","1"
"20152170","1","0"
"20152171","1","0"
"20152172","1","0"
"20152183","1","0"
"20152184","1","0"
"20152185","1","0"
"20152186","1","0"
"20152187","1","0"
"20152188","1","0"
"20152195","1","0"
"20152196","1","0"
"20152197","1","0"
"20152198","1","0"
"20152199","1","0"
"20152200","1","0"
"20152201","2","0"
"20152202","1","0"
"20152203","1","0"
"20152204","2","0"
"20152205","1","0"
"20152206","1","0"
"20152207","1","0"
"20152208","5","1"
"20152209","1","0"
"20152210","1","0"
"20152211","1","0"
"20152219","1","0"
"20152220","1","0"
"20152221","1","0"
"20152222","2","0"
"20152223","1","0"
"20152224","1","0"
"20152225","1","0"
"20152226","1","0"
"20152227","2","0"
"20152228","1","0"
"20152229","1","0"
"20152230","1","0"
"20152231","1","0"
"20152232","1","0"
"20152233","1","0"
"20152234","5","1"
"20152235","1","0"
"20152236","1","0"
"20152245","1","0"
"20152249","1","0"
"20152250","1","0"
"20152251","1","0"
"20152252","3","0"
"20152253","1","0"
"20152254","1","0"
"20152255","1","0"
"20152256","1","0"
"20152257","1","0"
"20152258","3","0"
"20152259","1","0"
"20152260","1","0"
"20152261","1","0"
"20152262","1","0"
"20152263","1","0"
"20152264","1","0"
"20152265","1","0"
"20152266","1","0"
"20152267","1","0"
"20152268","1","0"
"20152269","1","0"
"20152270","1","0"
"20152271","1","0"
"20152272","1","0"
"20152273","1","0"
"20152274","1","0"
"20152275","1","0"
"20152276","1","0"
"20152277","1","0"
"20152278","1","0"
"20152279","2","0"
"20152280","5","1"
"20152281","1","0"
"20152282","1","0"
"20152283","1","0"
"20152284","1","0"
"20152285","1","0"
"20152286","1","0"
"20152287","1","0"
"20152288","1","0"
"20152289","1","0"
"20152290","1","0"
"20152291","1","0"
"20152292","1","0"
"20152293","3","0"
"20152294","1","0"
"20152295","1","0"
"20152296","4","0"
"20152297","1","0"
"20152298","1","0"
"20152299","1","0"
"20152300","1","0"
"20152301","1","0"
"20152302","1","0"
"20152303","1","0"
"20152304","1","0"
"20152305","1","0"
"20152306","1","0"
"20152307","2","0"
"20152308","1","0"
"20152309","1","0"
"20152310","1","0"
"20152311","3","0"
"20152312","1","0"
"20152313","1","0"
"20152321","3","0"
"20152322","1","0"
"20152323","1","0"
"20152324","1","0"
"20152325","1","0"
"20152332","1","0"
"20152333","1","0"
"20152334","1","0"
"20152335","1","0"
"20152336","1","0"
"20152337","4","0"
"20152345","3","0"
"20152346","1","0"
"20152347","1","0"
"20152348","1","0"
"20152349","1","0"
"20152350","5","1"
"20152351","1","0"
"20152352","1","0"
"20152358","1","0"
"20152359","1","0"
"20152360","1","0"
"20152362","1","0"
"20152363","1","0"
"20152364","1","0"
"20152365","1","0"
"20152366","1","0"
"20152367","4","0"
"20152368","1","0"
"20152369","1","0"
"20152370","1","0"
"20152371","1","0"
"20152372","1","0"
"20152373","1","0"
"20152374","4","0"
"20152375","4","0"
"20152376","1","0"
"20152377","4","0"
"20152378","1","0"
"20152379","4","0"
"20152380","1","0"
"20152381","1","0"
"20152382","1","0"
"20152383","5","1"
"20152384","1","0"
"20152448","1","0"
"20152385","1","0"
"20152386","2","0"
"20152387","1","0"
"20152388","1","0"
"20152389","1","0"
"20152390","1","0"
"20152391","1","0"
"20152392","1","0"
"20152393","1","0"
"20152394","1","0"
"20152395","1","0"
"20152396","1","0"
"20152397","5","1"
"20152398","1","0"
"20152399","1","0"
"20152400","4","0"
"20152401","1","0"
"20152402","1","0"
"20152403","1","0"
"20152404","1","0"
"20152405","1","0"
"20152408","1","0"
"20152409","1","0"
"20152412","1","0"
"20152413","1","0"
"20152414","1","0"
"20152416","1","0"
"20152420","1","0"
"20152421","1","0"
"20152426","1","0"
"20152427","1","0"
"20152428","3","0"
"20152429","2","0"
"20152430","1","0"
"20152431","3","1"
"20152431","0","1"
"20152432","1","0"
"20152433","1","0"
"20152434","1","0"
"20152436","1","0"
"20152437","1","0"
"20152438","1","0"
"20152439","1","0"
"20152440","1","0"
"20152441","1","0"
"20152442","1","0"
"20152443","1","0"
"20152444","1","0"
"20152445","5","1"
"20152446","1","0"
"20152457","1","0"
"20152458","1","0"
"20152459","1","0"
"20152460","2","0"
"20152462","1","0"
"20152463","1","0"
"20152464","1","0"
"20152465","1","0"
"20152466","1","0"
"20152467","1","0"
"20152468","1","0"
"20152482","1","0"
"20152483","3","0"
"20152484","1","0"
"20152485","1","0"
"20152486","1","0"
"20152487","1","0"
"20152488","1","0"
"20152489","1","0"
"20152490","1","0"
"20152491","1","0"
"20152492","1","0"
"20152493","1","0"
"20152494","1","0"
"20152495","1","0"
"20152496","5","1"
"20152497","1","0"
"20152498","1","0"
"20152499","1","0"
"20152500","1","0"
"20152508","1","0"
"20152509","1","0"
"20152510","1","0"
"20152511","1","0"
"20152512","1","0"
"20152513","1","0"
"20152514","1","0"
"20152515","1","0"
"20152516","1","0"
"20152517","2","0"
"20152518","1","0"
"20152519","1","0"
"20152520","1","0"
"20152521","1","0"
"20152522","1","0"
"20152523","1","0"
"20152524","1","0"
"20152525","1","0"
"20152526","1","0"
"20152527","1","0"
"20152528","1","0"
"20152529","1","0"
"20152530","1","0"
"20152531","1","0"
"20152532","2","0"
"20152533","1","0"
"20152535","2","0"
"20152536","3","0"
"20152541","1","0"
"20152543","1","0"
"20152544","1","0"
"20152545","1","0"
"20152546","3","0"
"20152547","1","0"
"20152548","1","0"
"20152549","1","0"
"20152550","1","0"
"20152560","1","0"
"20152561","1","0"
"20152562","1","0"
"20152563","2","0"
"20152571","1","0"
"20152572","1","0"
"20152573","1","0"
"20152574","5","1"
"20152575","3","0"
"20152583","1","0"
"20152584","1","0"
"20152585","1","0"
"20152586","1","0"
"20152587","1","0"
"20152588","1","0"
"20152589","1","0"
"20152590","1","0"
"20152597","1","0"
"20152598","1","0"
"20152599","1","0"
"20152600","1","0"
"20152601","1","0"
"20152602","1","0"
"20152603","1","0"
"20152609","2","0"
"20152610","1","0"
"20152611","1","0"
"20152625","1","0"
"20152626","1","0"
"20152627","1","0"
"20152628","1","0"
"20152629","1","0"
"20152630","1","0"
"20152631","1","0"
"20152632","1","0"
"20152633","1","0"
"20152634","1","0"
"20152635","1","0"
"20152636","1","0"
"20152637","1","0"
"20152638","4","0"
"20152639","1","0"
"20152640","1","0"
"20152641","1","0"
"20152642","1","0"
"20152643","1","0"
"20152644","1","0"
"20152645","1","0"
"20152646","1","0"
"20152647","1","0"
"20152648","1","0"
"20152649","1","0"
"20152650","1","0"
"20152651","1","0"
"20152652","1","0"
"20152653","1","0"
"20152654","1","0"
"20152655","1","0"
"20152656","1","0"
"20152657","1","0"
"20152658","1","0"
"20152659","1","0"
"20152660","2","0"
"20152661","1","0"
"20152663","1","0"
"20152670","1","0"
"20152673","1","0"
"20152674","1","0"
"20152675","3","0"
"20152677","1","0"
"20152685","1","0"
"20152686","1","0"
"20152687","1","0"
"20152688","1","0"
"20152690","1","0"
"20152691","1","0"
"20152692","1","0"
"20152693","1","0"
"20152694","1","0"
"20152695","1","0"
"20152697","1","0"
"20152705","1","0"
"20152706","1","0"
"20152707","1","0"
"20152708","1","0"
"20152709","1","0"
"20152717","1","0"
"20152718","1","0"
"20152719","1","0"
"20152720","1","0"
"20152721","1","0"
"20152729","1","0"
"20152730","1","0"
"20152731","1","0"
"20152732","1","0"
"20152733","1","0"
"20152734","1","0"
"20152744","1","0"
"20152745","1","0"
"20152746","1","0"
"20152747","1","0"
"20152748","1","0"
"20152756","1","0"
"20152757","1","0"
"20152758","1","0"
"20152759","1","0"
"20152760","1","0"
"20152761","1","0"
"20152762","2","0"
"20152763","2","0"
"20152764","2","0"
"20152765","1","0"
"20152767","1","0"
"20152768","1","0"
"20152769","1","0"
"20152770","1","0"
"20152771","1","0"
"20152772","1","0"
"20152773","1","0"
"20152774","1","0"
"20152775","1","0"
"20152776","1","0"
"20152777","2","0"
"20152778","1","0"
"20152779","1","0"
"20152780","1","0"
"20152781","5","1"
"20152781","4","1"
"20152781","3","1"
"20152782","2","0"
"20152783","2","0"
"20152784","1","0"
"20152791","1","0"
"20152792","1","0"
"20152793","1","0"
"20152794","1","0"
"20152795","1","0"
"20152796","1","0"
"20152797","1","0"
"20152798","1","0"
"20152799","1","0"
"20152800","1","0"
"20152801","1","0"
"20152802","1","0"
"20152803","1","0"
"20152804","1","0"
"20152805","2","0"
"20152806","1","0"
"20152807","2","0"
"20152808","1","0"
"20152809","1","0"
"20152810","5","1"
"20152811","5","1"
"20152813","3","0"
"20152814","1","0"
"20152815","1","0"
"20152816","1","0"
"20152822","1","0"
"20152823","1","0"
"20152824","1","0"
"20152825","2","0"
"20152832","1","0"
"20152833","1","0"
"20152834","4","0"
"20152835","1","0"
"20152836","1","0"
"20152837","2","0"
"20152838","1","0"
"20152839","1","0"
"20152840","1","0"
"20152841","2","0"
"20152842","2","0"
"20152843","1","0"
"20152844","1","0"
"20152845","1","0"
"20152846","5","1"
"20152847","1","0"
"20152855","1","0"
"20152856","1","0"
"20152857","1","0"
"20152858","1","0"
"20152859","2","0"
"20152860","1","0"
"20152861","1","0"
"20152862","1","0"
"20152863","1","0"
"20152864","1","0"
"20152865","1","0"
"20152866","1","0"
"20152867","1","0"
"20152868","1","0"
"20152869","1","0"
"20152870","1","0"
"20152871","2","0"
"20152881","1","0"
"20152882","1","0"
"20152883","1","0"
"20152884","1","0"
"20152885","1","0"
"20152886","1","0"
"20152892","1","0"
"20152893","1","0"
"20152894","1","0"
"20152895","1","0"
"20152896","1","0"
"20152897","1","0"
"20152898","1","0"
"20152899","1","0"
"20152900","1","0"
"20152901","1","0"
"20152902","1","0"
"20152903","1","0"
"20152904","2","0"
"20152905","1","0"
"20152906","1","0"
"20152907","1","0"
"20152908","1","0"
"20152909","5","1"
"20152910","1","0"
"20152911","2","0"
"20152912","1","0"
"20152913","1","0"
"20152914","4","0"
"20152915","1","0"
"20152925","1","0"
"20152926","4","0"
"20152927","1","0"
"20152928","1","0"
"20152929","1","0"
"20152930","1","0"
"20152931","1","0"
"20152932","1","0"
"20152933","1","0"
"20152934","1","0"
"20152935","1","0"
"20152936","4","0"
"20152937","1","0"
"20152938","2","0"
"20152939","1","0"
"20152940","1","0"
"20152941","1","0"
"20152942","1","0"
"20152943","1","0"
"20152944","1","0"
"20152945","1","0"
"20152946","1","0"
"20152947","1","0"
"20152948","1","0"
"20152949","2","0"
"20152950","1","0"
"20152951","1","0"
"20152953","1","0"
"20152962","1","0"
"20152969","1","0"
"20152970","1","0"
"20152971","1","0"
"20152972","1","0"
"20152973","1","0"
"20152980","5","0"
"20152981","1","0"
"20152982","1","0"
"20152983","1","0"
"20152984","1","0"
"20152985","1","0"
"20152986","1","0"
"20152987","1","0"
"20152994","1","0"
"20152995","1","0"
"20152996","1","0"
"20152997","1","0"
"20152998","1","0"
"20152999","1","0"
"20153000","1","0"
"20153001","1","0"
"20153002","1","0"
"20153003","1","0"
"20153004","1","0"
"20153006","1","0"
"20153007","1","0"
"20153008","1","0"
"20153009","1","0"
"20153010","1","0"
"20153011","1","0"
"20153012","1","0"
"20153013","1","0"
"20153014","1","0"
"20153015","1","0"
"20153016","1","0"
"20153017","1","0"
"20153018","1","0"
"20153019","1","0"
"20153020","1","0"
"20153021","3","0"
"20153022","1","0"
"20153023","1","0"
"20153024","1","0"
"20153025","1","0"
"20153026","1","0"
"20153027","3","0"
"20153028","1","0"
"20153029","1","0"
"20153030","1","0"
"20153031","1","0"
"20153032","1","0"
"20153033","1","0"
"20153034","1","0"
"20153035","1","0"
"20153036","1","0"
"20153037","1","0"
"20153038","4","0"
"20153039","1","0"
"20153040","1","0"
"20153041","1","0"
"20153042","1","0"
"20153043","1","0"
"20153044","1","0"
"20153045","1","0"
"20153046","5","1"
"20153047","1","0"
"20153048","1","0"
"20153049","1","0"
"20153050","1","0"
"20153051","1","0"
"20153052","1","0"
"20153053","1","0"
"20153059","1","0"
"20153060","1","0"
"20153061","5","1"
"20153062","5","1"
"20153063","3","0"
"20153065","1","0"
"20153066","1","0"
"20153067","1","0"
"20153068","5","1"
"20153069","1","0"
"20153070","1","0"
"20153071","1","0"
"20153075","1","0"
"20153076","1","0"
"20153077","2","0"
"20153078","1","0"
"20153079","1","0"
"20153080","1","0"
"20153081","1","0"
"20153082","1","0"
"20153083","1","0"
"20153084","1","0"
"20153085","1","0"
"20153086","1","0"
"20153087","1","0"
"20153088","4","0"
"20153089","1","0"
"20153090","1","0"
"20153091","1","0"
"20153092","1","0"
"20153093","1","0"
"20153094","1","0"
"20153095","3","0"
"20153096","1","0"
"20153097","1","0"
"20153098","1","0"
"20153099","1","0"
"20153100","1","0"
"20153101","1","0"
"20153102","1","0"
"20153103","1","0"
"20153104","1","0"
"20153105","1","0"
"20153106","3","0"
"20153107","1","0"
"20153110","1","0"
"20153111","1","0"
"20153112","1","0"
"20153113","1","0"
"20153114","1","0"
"20153115","1","0"
"20153116","1","0"
"20153117","1","0"
"20153118","1","0"
"20153119","1","0"
"20153120","1","0"
"20153121","1","0"
"20153122","1","0"
"20153123","3","0"
"20153124","1","0"
"20153125","1","0"
"20153126","1","0"
"20153127","1","0"
"20153128","1","0"
"20153129","1","0"
"20153130","5","1"
"20153138","1","0"
"20153139","1","0"
"20153140","1","0"
"20153141","1","0"
"20153142","1","0"
"20153150","5","1"
"20153151","1","0"
"20153153","5","1"
"20153156","5","1"
"20153164","1","0"
"20153165","1","0"
"20153166","5","1"
"20153167","1","0"
"20153168","1","0"
"20153169","1","0"
"20153177","2","0"
"20153178","1","0"
"20153179","1","0"
"20153180","1","0"
"20153181","1","0"
"20153190","1","0"
"20153191","1","0"
"20153192","1","0"
"20153193","1","0"
"20153197","1","0"
"20153198","1","0"
"20153199","2","0"
"20153200","1","0"
"20153201","1","0"
"20153202","1","0"
"20153203","1","0"
"20153204","1","0"
"20153205","1","0"
"20153206","1","0"
"20153207","1","0"
"20153208","1","0"
"20153209","1","0"
"20153210","1","0"
"20153211","1","0"
"20153212","1","0"
"20153213","1","0"
"20153214","1","0"
"20153215","5","1"
"20153216","1","0"
"20153217","1","0"
"20153218","5","1"
"20153219","1","0"
"20153220","1","0"
"20153221","1","0"
"20153222","1","0"
"20153223","1","0"
"20153224","3","0"
"20153225","4","0"
"20153226","1","0"
"20153227","1","0"
"20153228","1","0"
"20153230","1","0"
"20153231","1","0"
"20153232","1","0"
"20153233","1","0"
"20153235","2","0"
"20153236","3","0"
"20153237","5","1"
"20153238","1","0"
"20153239","1","0"
"20153246","1","0"
"20153247","1","0"
"20153248","1","0"
"20153249","1","0"
"20153250","1","0"
"20153251","1","0"
"20153256","2","0"
"20153258","1","0"
"20153259","1","0"
"20153260","1","0"
"20153261","1","0"
"20153262","1","0"
"20153263","1","0"
"20153264","1","0"
"20153265","2","0"
"20153266","1","0"
"20153267","1","0"
"20153268","1","0"
"20153269","1","0"
"20153270","5","1"
"20153271","1","0"
"20153272","1","0"
"20153273","1","0"
"20153274","1","0"
"20153275","1","0"
"20153276","1","0"
"20153277","1","0"
"20153278","1","0"
"20153279","1","0"
"20153280","1","0"
"20153281","1","0"
"20153282","1","0"
"20153283","1","0"
"20153284","1","0"
"20153285","4","0"
"20153286","1","0"
"20153287","1","0"
"20153288","1","0"
"20153289","1","0"
"20153290","1","0"
"20153291","1","0"
"20153292","1","0"
"20153300","3","0"
"20153301","1","0"
"20153302","1","0"
"20153303","1","0"
"20153304","1","0"
"20153314","1","0"
"20153315","1","0"
"20153316","1","0"
"20153317","1","0"
"20153318","1","0"
"20153319","1","0"
"20153320","1","0"
"20153321","1","0"
"20153322","1","0"
"20153323","1","0"
"20153324","1","0"
"20153325","1","0"
"20153326","1","0"
"20153327","1","0"
"20153328","5","1"
"20153329","1","0"
"20153330","1","0"
"20153338","1","0"
"20153339","1","0"
"20153340","1","0"
"20153341","1","0"
"20153342","2","0"
"20153343","2","0"
"20153344","1","0"
"20153345","1","0"
"20153346","1","0"
"20153347","1","0"
"20153348","1","0"
"20153349","1","0"
"20153350","1","0"
"20153351","1","0"
"20153352","1","0"
"20153353","1","0"
