Constituent ID,History Total Years As Member,History Consecutive Years Without A Drop,Current Standing
"201123167","1","0","Dropped"
"201123168","1","0","Dropped"
"201123169","1","0","Dropped"
"201123170","1","0","Dropped"
"201123171","1","0","Dropped"
"201123172","1","0","Dropped"
"201123173","1","0","Dropped"
"201123174","1","0","Dropped"
"201123175","2","0","Dropped"
"201123176","1","0","Dropped"
"201123177","8","8","Active"
"201123178","1","0","Dropped"
"201123179","1","0","Dropped"
"201123180","1","0","Dropped"
"201123181","1","0","Dropped"
"201123182","2","0","Dropped"
"201123183","1","0","Dropped"
"201123184","1","0","Dropped"
"201123185","1","0","Dropped"
"201123186","1","0","Dropped"
"201123187","1","0","Dropped"
"201123188","4","0","Dropped"
"201123189","1","0","Dropped"
"201123190","1","0","Dropped"
"201123192","1","0","Dropped"
"201123193","1","0","Dropped"
"201123194","2","0","Dropped"
"201123195","0","0","Active"
"201123195","2","0","Dropped"
"20121","1","0","Dropped"
"20122","0","0","Dropped"
"20123","8","4","Active"
"20124","2","0","Dropped"
"20125","1","0","Dropped"
"20126","2","0","Dropped"
"20127","2","0","Dropped"
"20128","1","0","Dropped"
"20129","1","0","Dropped"
"201210","1","0","Dropped"
"201211","1","0","Dropped"
"201212","1","0","Dropped"
"201213","1","0","Dropped"
"201214","5","0","Dropped"
"201215","1","0","Dropped"
"201216","1","0","Dropped"
"201217","1","0","Dropped"
"201218","1","0","Dropped"
"201219","1","0","Dropped"
"201220","1","0","Dropped"
"201221","4","0","Dropped"
"201223","1","0","Dropped"
"201224","3","0","Dropped"
"201225","2","0","Dropped"
"201226","4","0","Dropped"
"201227","1","0","Dropped"
"201228","1","0","Dropped"
"201229","1","0","Dropped"
"201231","2","0","Dropped"
"201232","2","0","Dropped"
"201233","1","0","Dropped"
"201234","2","0","Dropped"
"201235","1","0","Dropped"
"201236","1","0","Dropped"
"201237","1","0","Dropped"
"201238","1","0","Dropped"
"201240","5","0","Dropped"
"201242","1","0","Dropped"
"201243","3","0","Dropped"
"201245","2","0","Dropped"
"201246","1","0","Dropped"
"201247","5","0","Dropped"
"201249","8","8","Active"
"201250","8","1","Active"
"201251","3","0","Dropped"
"201253","1","0","Dropped"
"201254","8","0","Active"
"201255","8","8","Active"
"201256","1","0","Dropped"
"201257","2","0","Dropped"
"201258","8","4","Active"
"201259","8","1","Active"
"201260","4","0","Dropped"
"201261","1","0","Dropped"
"201262","1","0","Dropped"
"201263","1","0","Dropped"
"201264","2","0","Dropped"
"201268","6","6","Active"
"201273","1","0","Dropped"
"201274","1","0","Dropped"
"201275","1","0","Dropped"
"201276","1","0","Dropped"
"201282","1","0","Dropped"
"201283","4","0","Dropped"
"201284","1","0","Dropped"
"201285","7","1","Lapsed"
"201286","1","0","Dropped"
"201287","1","0","Dropped"
"201292","1","0","Dropped"
"201293","8","8","Active"
"201294","3","0","Dropped"
"201295","8","0","Active"
"201298","1","0","Dropped"
"201299","1","0","Dropped"
"201299","1","0","Dropped"
"2012101","6","0","Dropped"
"2012102","1","0","Dropped"
"2012103","8","4","Active"
"2012105","1","0","Dropped"
"2012106","1","0","Dropped"
"2012107","1","0","Dropped"
"2012108","1","0","Dropped"
"2012109","1","0","Dropped"
"2012110","4","0","Dropped"
"2012111","1","0","Dropped"
"2012112","1","0","Dropped"
"2012113","1","0","Dropped"
"2012114","1","0","Dropped"
"2012115","5","0","Dropped"
"2012116","3","3","Active"
"2012117","1","0","Dropped"
"2012122","8","5","Active"
"2012124","7","7","Active"
"2012124","8","1","Active"
"2012125","1","0","Dropped"
"2012126","1","0","Dropped"
"2012127","1","0","Dropped"
"2012128","1","0","Dropped"
"2012129","1","0","Dropped"
"202020084","0","0","Active"
"2012131","8","2","Active"
"2012132","2","0","Dropped"
"2012133","1","0","Dropped"
"2012134","1","0","Dropped"
"2012135","1","0","Dropped"
"2012136","1","0","Dropped"
"2012137","8","8","Active"
"2012138","2","0","Dropped"
"2012140","8","8","Active"
"2012149","1","0","Dropped"
"2012154","1","0","Dropped"
"2012155","2","0","Dropped"
"2012156","1","0","Dropped"
"2012157","8","0","Active"
"2012158","2","0","Dropped"
"2012160","4","0","Dropped"
"2012161","1","0","Dropped"
"2012162","1","0","Dropped"
"2012167","1","0","Dropped"
"2012174","5","0","Dropped"
"2012179","7","3","Active"
"2012183","4","4","Active"
"2012187","1","0","Dropped"
"2012188","4","0","Dropped"
"2012189","1","0","Dropped"
"2012190","6","0","Dropped"
"2012191","8","8","Active"
"2012192","8","1","Active"
"2012193","2","0","Dropped"
"2012194","2","0","Dropped"
"2012195","7","4","Active"
"2012197","1","0","Dropped"
"2012198","8","8","Active"
"2012199","8","2","Active"
"2012199","1","0","Dropped"
"2012200","8","0","Active"
"2012201","1","0","Dropped"
"2012202","1","0","Dropped"
"2012203","1","0","Dropped"
"2012204","1","0","Dropped"
"2012205","4","0","Dropped"
"2012206","8","8","Active"
"2012207","1","0","Dropped"
"2012208","8","2","Lapsed"
"2012209","5","5","Active"
"2012210","6","4","Active"
"2012212","1","0","Dropped"
"2012214","8","0","Active"
"2012215","1","0","Dropped"
"2012218","4","0","Dropped"
"2012219","1","0","Dropped"
"2012221","7","1","Lapsed"
"2012222","1","0","Dropped"
"2012223","1","0","Dropped"
"2012224","1","0","Dropped"
"2012225","1","0","Dropped"
"2012226","1","0","Dropped"
"2012227","5","0","Dropped"
"2012228","1","0","Dropped"
"2012229","1","0","Dropped"
"2012230","1","0","Dropped"
"2012231","3","0","Dropped"
"2012232","3","0","Dropped"
"2012233","3","0","Dropped"
"2012234","1","0","Dropped"
"2012235","1","0","Dropped"
"2012236","1","0","Dropped"
"2012238","1","0","Dropped"
"2012246","1","0","Dropped"
"2012247","8","8","Active"
"2012248","1","0","Dropped"
"2012251","1","0","Dropped"
"2012253","7","1","Lapsed"
"2012254","2","0","Dropped"
"2012255","1","0","Dropped"
"2012257","1","0","Dropped"
"2012258","1","0","Dropped"
"2012259","1","0","Dropped"
"2012260","3","0","Dropped"
"2012261","1","0","Dropped"
"2012262","2","0","Dropped"
"2012263","8","0","Active"
"2012264","2","0","Dropped"
"2012265","1","0","Dropped"
"2012266","7","4","Lapsed"
"2012270","1","0","Dropped"
"2012271","1","0","Dropped"
"2012278","1","0","Dropped"
"2012279","2","0","Dropped"
"2012280","2","0","Dropped"
"2012285","8","1","Active"
"2012286","1","0","Dropped"
"2012287","1","0","Dropped"
"2012288","1","0","Dropped"
"2012289","1","0","Dropped"
"2012290","8","5","Lapsed"
"2012291","1","0","Dropped"
"2012294","8","1","Active"
"2012295","1","0","Dropped"
"2012296","8","1","Active"
"2012297","2","0","Dropped"
"2012298","2","0","Dropped"
"2012299","1","0","Dropped"
"2012300","1","0","Dropped"
"2012524","8","8","Active"
"2012527","1","0","Dropped"
"2012528","4","0","Dropped"
"2012529","1","0","Dropped"
"2012530","1","0","Dropped"
"2012531","2","0","Dropped"
"2012532","1","0","Dropped"
"2012533","1","0","Dropped"
"2012534","3","0","Dropped"
"2012535","1","0","Dropped"
"2012536","1","0","Dropped"
"2012537","1","0","Dropped"
"2012538","1","0","Dropped"
"2012539","1","0","Dropped"
"2012540","1","0","Dropped"
"2012541","2","0","Dropped"
"2012544","1","0","Dropped"
"2012545","1","0","Dropped"
"2012546","1","0","Dropped"
"2012547","8","8","Active"
"2012548","1","0","Dropped"
"2012549","1","0","Dropped"
"2012550","1","0","Dropped"
"2012551","8","8","Active"
"2012552","6","0","Dropped"
"2012553","3","0","Dropped"
"2012557","2","2","Active"
"2012560","1","0","Dropped"
"2012561","1","0","Dropped"
"2012562","8","8","Active"
"2012564","8","3","Active"
"2012569","1","0","Dropped"
"2012573","2","2","Active"
"2012575","7","7","Active"
"2012578","1","0","Dropped"
"2012579","1","0","Dropped"
"2012582","6","0","Dropped"
"2012583","5","0","Dropped"
"2012586","1","0","Dropped"
"2012597","2","0","Dropped"
"2012598","3","0","Dropped"
"2012599","1","0","Dropped"
"2012600","2","0","Dropped"
"2012601","1","0","Dropped"
"2012602","6","0","Dropped"
"2012603","1","0","Dropped"
"2012604","1","0","Dropped"
"2012605","1","0","Dropped"
"2012606","1","0","Dropped"
"2012607","1","0","Dropped"
"2012608","1","0","Dropped"
"2012609","1","0","Dropped"
"2012610","1","0","Dropped"
"2012611","1","0","Dropped"
"2012612","1","0","Dropped"
"2012613","1","0","Dropped"
"2012615","1","0","Dropped"
"2012616","1","0","Dropped"
"2012617","1","0","Dropped"
"2012618","1","0","Dropped"
"2012619","1","0","Dropped"
"2012620","3","0","Dropped"
"2012621","1","0","Dropped"
"2012622","2","0","Dropped"
"2012623","1","0","Dropped"
"2012624","8","6","Active"
"2012625","1","0","Dropped"
"2012625","3","0","Dropped"
"2012786","1","0","Dropped"
"2012828","4","4","Lapsed"
"2012906","1","0","Dropped"
"2012915","1","0","Dropped"
"20121157","1","0","Dropped"
"20121159","1","0","Dropped"
"20121323","2","2","Active"
"20121428","8","3","Active"
"20121429","1","0","Dropped"
"20121430","1","0","Dropped"
"20121431","1","0","Dropped"
"20121432","8","8","Active"
"20121433","8","8","Active"
"20121434","1","0","Dropped"
"20121435","2","0","Dropped"
"20121437","1","0","Dropped"
"20121438","8","1","Active"
"20121439","1","0","Dropped"
"20121440","2","0","Dropped"
"20121446","1","0","Dropped"
"20121451","1","0","Dropped"
"20121452","1","0","Dropped"
"20121453","1","0","Dropped"
"20121454","4","0","Dropped"
"20121455","1","0","Dropped"
"20121465","1","0","Dropped"
"20121466","1","0","Dropped"
"20121467","1","0","Dropped"
"20121468","1","0","Dropped"
"20121469","1","0","Dropped"
"20121470","1","0","Dropped"
"20121471","1","0","Dropped"
"20121472","2","0","Dropped"
"20121473","1","0","Dropped"
"20121474","1","0","Dropped"
"20121475","1","0","Dropped"
"20121476","1","0","Dropped"
"20121477","1","0","Dropped"
"20121478","7","4","Active"
"20121495","4","0","Dropped"
"20121496","2","0","Dropped"
"20121496","1","0","Dropped"
"20121496","5","0","Dropped"
"20121497","6","6","Active"
"20121498","7","7","Active"
"20121498","1","0","Dropped"
"20121499","3","0","Dropped"
"20121500","1","0","Dropped"
"20121501","1","0","Dropped"
"20121502","2","0","Dropped"
"2016783","11","11","Active"
"20121503","1","0","Dropped"
"20121504","7","7","Lapsed"
"20121505","2","0","Dropped"
"20121506","8","8","Active"
"20121507","1","0","Dropped"
"20121508","4","0","Dropped"
"20121510","1","0","Dropped"
"20121511","1","0","Dropped"
"20121512","7","1","Lapsed"
"20121514","1","0","Dropped"
"20121515","1","0","Dropped"
"20121516","1","0","Dropped"
"20121517","1","0","Dropped"
"20121518","1","0","Dropped"
"20121519","4","0","Dropped"
"20121520","4","0","Dropped"
"20121521","1","0","Dropped"
"20121522","4","0","Dropped"
"20121523","5","0","Dropped"
"20121524","1","0","Dropped"
"20121525","1","0","Dropped"
"20121526","1","0","Dropped"
"20121527","7","1","Lapsed"
"20121528","3","0","Dropped"
"20121529","8","4","Active"
"20121530","2","2","Active"
"20121530","3","0","Dropped"
"20121531","2","0","Dropped"
"20121532","5","5","Active"
"20121532","4","0","Dropped"
"20121537","1","0","Dropped"
"20121539","3","0","Dropped"
"20121540","3","0","Dropped"
"20121542","1","0","Dropped"
"20121544","1","0","Dropped"
"20121548","7","2","Active"
"20121549","7","6","Active"
"20121552","1","0","Dropped"
"20121554","7","7","Active"
"20121559","1","0","Dropped"
"20121568","3","3","Active"
"20121574","1","0","Dropped"
"20121577","7","2","Active"
"20121579","7","7","Active"
"20121583","1","0","Dropped"
"20121590","8","8","Active"
"20121591","1","0","Dropped"
"20121592","1","0","Dropped"
"20121593","1","0","Dropped"
"20121595","1","0","Dropped"
"20121597","1","0","Dropped"
"20121598","1","0","Dropped"
"20121599","1","0","Dropped"
"20121601","6","4","Active"
"20121602","1","0","Dropped"
"20121603","1","0","Dropped"
"20121605","1","0","Dropped"
"20121606","2","0","Dropped"
"20121607","1","0","Dropped"
"20121610","1","0","Dropped"
"20121611","5","0","Dropped"
"20121612","1","0","Dropped"
"20121613","1","0","Dropped"
"20121614","1","0","Dropped"
"20121615","1","0","Dropped"
"20121616","8","8","Active"
"20121617","1","0","Dropped"
"20121618","4","0","Dropped"
"20121619","1","0","Dropped"
"20121620","3","0","Dropped"
"20121621","8","0","Active"
"20121622","1","0","Dropped"
"20121623","1","0","Dropped"
"20121624","3","0","Dropped"
"20121625","1","0","Dropped"
"20121626","1","0","Dropped"
"20121627","1","0","Dropped"
"20121628","8","1","Lapsed"
"20121629","3","0","Dropped"
"20121630","1","0","Dropped"
"20121631","8","5","Lapsed"
"20121632","1","0","Dropped"
"20121633","1","0","Dropped"
"20121634","1","0","Dropped"
"20121635","7","1","Lapsed"
"20121658","2","0","Dropped"
"20121659","7","6","Active"
"20121662","5","0","Dropped"
"20121663","8","0","Active"
"20121664","1","0","Dropped"
"20121665","8","5","Active"
"20121666","1","0","Dropped"
"20121667","4","0","Dropped"
"20121668","4","0","Dropped"
"20121669","1","0","Dropped"
"20121670","1","0","Dropped"
"20121671","1","0","Dropped"
"20121673","0","0","Active"
"20121680","1","0","Dropped"
"20121681","1","0","Dropped"
"20121682","1","0","Dropped"
"20121684","2","0","Dropped"
"20121685","1","0","Dropped"
"20121686","1","0","Dropped"
"20121687","1","0","Dropped"
"20121688","2","0","Dropped"
"20121689","2","0","Dropped"
"20121691","3","0","Dropped"
"20121692","8","1","Active"
"20121693","7","5","Lapsed"
"20121694","4","0","Dropped"
"20121696","3","3","Active"
"20121696","5","0","Dropped"
"20121703","1","0","Dropped"
"20121704","1","0","Dropped"
"20121705","3","0","Dropped"
"20121706","3","0","Dropped"
"20121707","1","0","Dropped"
"20121708","1","0","Dropped"
"20121709","1","0","Dropped"
"20121711","8","6","Active"
"20121713","1","0","Dropped"
"20121715","1","0","Dropped"
"20121716","1","0","Dropped"
"20121717","4","0","Dropped"
"20121718","1","0","Dropped"
"20121719","1","0","Dropped"
"20121720","2","0","Dropped"
"20121722","1","0","Dropped"
"20121723","1","0","Dropped"
"20121724","1","0","Dropped"
"20121725","4","4","Active"
"20121727","3","3","Active"
"20121729","7","7","Lapsed"
"20121730","8","8","Active"
"20121731","7","7","Active"
"20121732","4","4","Active"
"20121733","7","7","Active"
"20121736","1","0","Dropped"
"20121737","2","0","Dropped"
"20121738","1","0","Dropped"
"20121739","8","8","Active"
"20121740","1","0","Dropped"
"20121741","2","0","Dropped"
"20121742","1","0","Dropped"
"20121743","1","0","Dropped"
"20121744","5","0","Dropped"
"20121745","1","0","Dropped"
"20121746","5","0","Dropped"
"20121747","3","0","Dropped"
"20121748","1","0","Dropped"
"20121749","4","0","Dropped"
"20121750","3","0","Dropped"
"20121751","4","0","Dropped"
"20121752","1","0","Dropped"
"20121753","1","0","Dropped"
"20121754","1","0","Dropped"
"20121755","8","8","Active"
"20121756","1","0","Dropped"
"20121757","2","0","Dropped"
"20121758","1","0","Dropped"
"20121759","1","0","Dropped"
"20121760","1","0","Dropped"
"20121764","5","0","Dropped"
"20121765","1","0","Dropped"
"20121767","8","8","Active"
"20121770","1","0","Dropped"
"20121771","1","0","Dropped"
"20121772","8","5","Active"
"20121773","1","0","Dropped"
"20121775","1","0","Dropped"
"20121778","1","0","Dropped"
"20121780","2","0","Dropped"
"20121781","1","0","Dropped"
"20121782","1","0","Dropped"
"20121785","2","0","Dropped"
"20121789","1","0","Dropped"
"20121790","1","0","Dropped"
"20121791","1","0","Dropped"
"20121792","1","0","Dropped"
"20121793","3","0","Dropped"
"20121794","1","0","Dropped"
"20121795","3","0","Dropped"
"20121796","1","0","Dropped"
"20121798","1","0","Dropped"
"20121799","1","0","Dropped"
"20121800","1","0","Dropped"
"20121801","1","0","Dropped"
"20121802","1","0","Dropped"
"20121803","1","0","Dropped"
"20121804","1","0","Dropped"
"20121805","1","0","Dropped"
"20121806","1","0","Dropped"
"20121808","1","0","Dropped"
"20131267","7","0","Dropped"
"20121809","1","0","Dropped"
"20121811","1","0","Dropped"
"20121812","8","8","Active"
"20121813","6","0","Dropped"
"20121814","4","0","Dropped"
"20121815","1","0","Dropped"
"20121817","1","0","Dropped"
"20121818","1","0","Dropped"
"20121819","1","0","Dropped"
"20121820","1","0","Dropped"
"20121821","8","3","Active"
"20121822","1","0","Dropped"
"20121823","1","0","Dropped"
"20121824","1","0","Dropped"
"20121825","8","5","Active"
"20121826","8","8","Active"
"20121827","8","4","Active"
"20121828","1","0","Dropped"
"20121829","1","0","Dropped"
"20121830","4","0","Dropped"
"20121831","1","0","Dropped"
"20121832","1","0","Dropped"
"20121833","1","0","Dropped"
"20121834","1","0","Dropped"
"20121835","1","0","Dropped"
"20121836","1","0","Dropped"
"20121837","1","0","Dropped"
"20121838","1","0","Dropped"
"20121839","1","0","Dropped"
"20121840","1","0","Dropped"
"20121841","2","0","Dropped"
"20121842","1","0","Dropped"
"20121843","1","0","Dropped"
"20121844","3","0","Dropped"
"20121845","8","1","Active"
"20121846","8","5","Active"
"20121847","4","0","Dropped"
"20121848","8","1","Active"
"20121849","1","0","Dropped"
"20121850","1","0","Dropped"
"20121851","1","0","Dropped"
"20121855","3","0","Dropped"
"20121856","1","0","Dropped"
"20121857","1","0","Dropped"
"20121859","1","0","Dropped"
"20121860","1","0","Dropped"
"20121861","1","0","Dropped"
"20121862","1","0","Dropped"
"20121863","1","0","Dropped"
"20121864","1","0","Dropped"
"20121865","1","0","Dropped"
"20121866","1","0","Dropped"
"20121867","1","0","Dropped"
"20121868","1","0","Dropped"
"20121869","4","0","Dropped"
"20121870","1","0","Dropped"
"20121871","1","0","Dropped"
"20121872","1","0","Dropped"
"20121873","1","0","Dropped"
"20121874","1","0","Dropped"
"20121875","1","0","Dropped"
"20121876","1","0","Dropped"
"20121877","4","0","Dropped"
"20121878","1","0","Dropped"
"20121879","1","0","Dropped"
"20121880","2","0","Dropped"
"20121881","8","8","Active"
"20121882","2","0","Dropped"
"20121883","1","0","Dropped"
"20121884","5","0","Dropped"
"20121885","8","5","Active"
"20121886","1","0","Dropped"
"20121887","1","0","Dropped"
"20121888","2","0","Dropped"
"20121889","1","0","Dropped"
"20121890","8","4","Active"
"20121898","1","0","Dropped"
"20121899","1","0","Dropped"
"20121900","1","0","Dropped"
"20121901","5","0","Dropped"
"20121902","1","0","Dropped"
"20121903","1","0","Dropped"
"20121904","1","0","Dropped"
"20121905","1","0","Dropped"
"20121906","1","0","Dropped"
"20121907","1","0","Dropped"
"20121908","1","0","Dropped"
"20121909","4","0","Dropped"
"20121910","1","0","Dropped"
"20121911","1","0","Dropped"
"20121926","1","0","Dropped"
"20121926","3","3","Active"
"20121938","1","0","Dropped"
"20121941","3","0","Dropped"
"20121942","8","8","Active"
"20121945","3","0","Dropped"
"20121946","1","0","Dropped"
"20121947","3","0","Dropped"
"20121948","4","0","Dropped"
"20121949","1","0","Dropped"
"20121961","1","0","Dropped"
"20121965","1","0","Dropped"
"20121966","1","0","Dropped"
"20121967","1","0","Dropped"
"20121972","6","6","Active"
"20121980","3","3","Active"
"20121983","7","0","Active"
"20121984","3","3","Active"
"20121985","2","0","Dropped"
"20121987","8","2","Active"
"20121988","2","0","Dropped"
"20121990","1","0","Dropped"
"20121991","1","0","Dropped"
"20121992","2","0","Dropped"
"20121993","1","0","Dropped"
"20121994","1","0","Dropped"
"20121995","2","0","Dropped"
"20121996","1","0","Dropped"
"20121997","1","0","Dropped"
"20121998","1","0","Dropped"
"20121999","1","0","Dropped"
"20122000","3","0","Dropped"
"20122001","1","0","Dropped"
"20122002","8","2","Active"
"20122003","2","0","Dropped"
"20122004","8","5","Active"
"20122005","1","0","Dropped"
"20122006","8","2","Active"
"20122007","1","0","Dropped"
"20122008","3","0","Dropped"
"20122020","1","0","Dropped"
"20122021","1","0","Dropped"
"20122022","1","0","Dropped"
"20122023","1","0","Dropped"
"20122024","1","0","Dropped"
"20122025","1","0","Dropped"
"20122030","8","5","Active"
"20122034","1","0","Dropped"
"20122035","1","0","Dropped"
"20122036","4","0","Dropped"
"20122037","1","0","Dropped"
"20122038","3","0","Dropped"
"20122043","1","0","Dropped"
"20122052","1","0","Dropped"
"20122070","3","0","Dropped"
"20122071","8","4","Active"
"20122072","1","0","Dropped"
"20122073","8","8","Active"
"20122074","2","0","Dropped"
"20122075","1","0","Dropped"
"20122076","8","3","Lapsed"
"20122077","1","0","Dropped"
"20122078","5","0","Dropped"
"20122079","1","0","Dropped"
"20122080","1","0","Dropped"
"20122081","1","0","Dropped"
"20122082","8","8","Active"
"20122083","5","0","Dropped"
"20122084","1","0","Dropped"
"20122085","1","0","Dropped"
"20122086","8","8","Active"
"20122087","8","5","Active"
"20122097","1","0","Dropped"
"20122124","1","0","Dropped"
"20122125","4","4","Active"
"20122128","1","0","Dropped"
"20122129","1","0","Dropped"
"20122130","1","0","Dropped"
"20122131","1","0","Dropped"
"20122132","1","0","Dropped"
"20122133","1","0","Dropped"
"20122134","1","0","Dropped"
"20122135","1","0","Dropped"
"20122136","1","0","Dropped"
"20122137","1","1","Active"
"20122137","8","8","Active"
"20122138","1","0","Dropped"
"20122139","8","4","Active"
"20122140","1","0","Dropped"
"20122141","1","0","Dropped"
"20122142","1","0","Dropped"
"20122143","1","0","Dropped"
"20122170","1","1","Active"
"20122177","3","0","Dropped"
"20122182","11","11","Active"
"20122182","4","0","Dropped"
"20122182","3","0","Dropped"
"20122182","2","0","Dropped"
"20122182","1","0","Dropped"
"20122185","8","3","Active"
"20122195","5","5","Active"
"20122200","2","0","Dropped"
"20163610","1","0","Dropped"
"20122212","2","0","Dropped"
"20122214","1","0","Dropped"
"20122216","1","0","Dropped"
"20122217","2","0","Dropped"
"20122218","8","3","Active"
"20122219","1","0","Dropped"
"20122220","1","0","Dropped"
"20122230","1","0","Dropped"
"20122231","8","4","Active"
"20122232","1","0","Dropped"
"20122233","4","0","Dropped"
"20122263","1","0","Dropped"
"20122263","11","2","Active"
"20122263","4","0","Dropped"
"20122263","3","0","Dropped"
"20122263","2","0","Dropped"
"20122234","1","0","Dropped"
"20122235","1","0","Dropped"
"20122236","8","8","Active"
"20122237","3","0","Dropped"
"20122238","8","1","Active"
"20122239","1","0","Dropped"
"20122240","8","8","Active"
"20122252","1","0","Dropped"
"20122253","1","0","Dropped"
"20122254","6","0","Dropped"
"20122255","1","0","Dropped"
"20122256","1","0","Dropped"
"20122257","1","0","Dropped"
"20122258","8","8","Active"
"20122259","1","0","Dropped"
"20122260","1","0","Dropped"
"20122261","1","0","Dropped"
"20122277","1","0","Dropped"
"20122278","1","0","Dropped"
"20122280","5","5","Active"
"20122286","3","3","Active"
"20122295","6","6","Active"
"20122295","1","0","Dropped"
"20122298","1","0","Dropped"
"20122299","8","4","Active"
"20122300","8","5","Active"
"20122301","3","0","Dropped"
"20122302","1","0","Dropped"
"20122314","1","0","Dropped"
"20122319","1","0","Dropped"
"20122320","1","0","Dropped"
"20122321","1","0","Dropped"
"20122322","1","0","Dropped"
"20122323","8","3","Active"
"20122335","2","0","Dropped"
"20122352","1","0","Dropped"
"20122354","1","0","Dropped"
"20122355","6","0","Dropped"
"20122358","1","0","Dropped"
"20122360","1","0","Dropped"
"20122363","5","0","Dropped"
"20122363","7","7","Active"
"20122364","8","2","Active"
"20122365","8","1","Active"
"20122366","1","0","Dropped"
"20122367","1","0","Dropped"
"20122369","8","2","Active"
"20122372","1","0","Dropped"
"20131224","2","0","Dropped"
"20122376","1","0","Dropped"
"20122380","1","0","Dropped"
"20122390","7","5","Active"
"20122392","5","0","Active"
"20122394","6","6","Active"
"20122398","1","0","Dropped"
"20122399","2","0","Dropped"
"20122400","6","0","Dropped"
"20122401","1","0","Dropped"
"20122402","1","0","Dropped"
"20122403","6","0","Dropped"
"20122404","2","0","Dropped"
"20122405","2","0","Dropped"
"20122406","1","0","Dropped"
"20122407","1","0","Dropped"
"20122408","1","0","Dropped"
"20122409","1","0","Dropped"
"20122410","1","0","Dropped"
"20122411","1","0","Dropped"
"20122412","1","0","Dropped"
"20122413","1","0","Dropped"
"20122414","1","0","Dropped"
"20122415","1","0","Dropped"
"20122416","1","0","Dropped"
"20122417","1","0","Dropped"
"20122418","1","0","Dropped"
"20122419","1","0","Dropped"
"20122420","1","0","Dropped"
"20122421","1","0","Dropped"
"20122422","1","0","Dropped"
"20122424","6","6","Active"
"20122426","1","0","Dropped"
"20122435","1","0","Dropped"
"20122436","1","0","Dropped"
"20122437","8","8","Active"
"20122438","8","3","Active"
"20122440","1","0","Dropped"
"20122452","2","0","Dropped"
"20122454","1","0","Dropped"
"20122455","8","8","Active"
"20122456","1","0","Dropped"
"20122458","2","0","Dropped"
"20122459","8","4","Active"
"20122460","7","7","Active"
"20122465","1","0","Dropped"
"20122466","1","0","Dropped"
"20122469","1","0","Dropped"
"20122470","8","8","Active"
"20122471","1","0","Dropped"
"20122472","1","0","Dropped"
"20122473","8","8","Active"
"20122474","1","0","Dropped"
"20122475","1","0","Dropped"
"20122476","8","3","Active"
"201914978","11","11","Active"
"20122480","5","5","Active"
"20122481","1","0","Dropped"
"20122482","6","1","Lapsed"
"20122483","3","0","Dropped"
"20122484","8","2","Active"
"20122485","1","0","Dropped"
"20122486","8","3","Active"
"20122487","2","0","Dropped"
"20122488","1","0","Dropped"
"20122489","1","0","Dropped"
"20122490","1","0","Dropped"
"20122491","1","0","Dropped"
"20122492","1","0","Dropped"
"20122493","1","0","Dropped"
"20122494","1","0","Dropped"
"20122495","1","0","Dropped"
"20122496","4","0","Dropped"
"20122497","1","0","Dropped"
"20122502","1","0","Dropped"
"20122502","3","0","Dropped"
"20122503","1","0","Dropped"
"20122504","8","6","Active"
"20122505","6","0","Dropped"
"20122506","1","0","Dropped"
"20122507","1","0","Dropped"
"20122508","3","0","Dropped"
"20122518","1","0","Dropped"
"20122519","1","0","Dropped"
"20122520","0","0","Active"
"20122520","2","0","Dropped"
"20122520","7","3","Lapsed"
"20122522","1","0","Dropped"
"20122523","2","0","Dropped"
"20122524","1","0","Dropped"
"20122525","1","0","Dropped"
"20122526","1","0","Dropped"
"20122527","1","0","Dropped"
"20122528","1","0","Dropped"
"20122529","8","4","Active"
"20122530","3","0","Dropped"
"20122531","1","0","Dropped"
"20122532","8","8","Active"
"20122533","1","0","Dropped"
"20122534","8","8","Active"
"20122535","8","8","Active"
"20122536","2","0","Dropped"
"20122537","0","0","Dropped"
"20122538","4","0","Dropped"
"20122539","4","0","Dropped"
"20122540","5","5","Active"
"20122547","1","0","Dropped"
"20122548","1","0","Dropped"
"20122549","2","0","Dropped"
"20122550","1","0","Dropped"
"20122551","1","0","Dropped"
"20122557","3","0","Dropped"
"20122558","1","1","Active"
"20122559","3","0","Dropped"
"20122560","1","0","Dropped"
"20122561","1","0","Dropped"
"20122562","1","0","Dropped"
"20122563","8","4","Active"
"20122564","1","0","Dropped"
"20122565","1","0","Dropped"
"20122566","8","4","Active"
"20122567","8","8","Active"
"20122568","1","0","Dropped"
"20122572","1","0","Dropped"
"20122574","1","0","Dropped"
"20122576","8","8","Active"
"20122578","1","0","Dropped"
"20122579","1","0","Dropped"
"20122583","6","0","Dropped"
"20122584","3","0","Dropped"
"20122585","8","6","Active"
"20122586","2","0","Dropped"
"20122587","1","0","Dropped"
"20122588","2","0","Dropped"
"20122589","1","0","Dropped"
"20122590","1","0","Dropped"
"20122591","5","0","Dropped"
"20122592","7","1","Lapsed"
"20122593","2","0","Dropped"
"20122603","6","2","Active"
"20122608","1","0","Dropped"
"20122610","6","6","Active"
"20122614","8","6","Active"
"20122615","2","0","Dropped"
"20122634","1","0","Dropped"
"20122653","1","0","Dropped"
"20122661","1","0","Dropped"
"20122662","1","0","Dropped"
"20122666","3","0","Dropped"
"20122669","5","5","Active"
"20122670","1","0","Dropped"
"20122672","1","0","Dropped"
"20122674","1","0","Dropped"
